Industry,Date,Unemployment,Vacancy,Hires,Tightness,short_names
Nondurable goods manufacturing,2004-05-01,416.0,111.0,156.0,0.2668269230769231,nondur
Nondurable goods manufacturing,2004-06-01,415.0,94.0,126.0,0.22650602409638554,nondur
Nondurable goods manufacturing,2004-07-01,364.0,106.0,139.0,0.29120879120879123,nondur
Nondurable goods manufacturing,2004-08-01,300.0,103.0,143.0,0.3433333333333333,nondur
Nondurable goods manufacturing,2004-09-01,339.0,92.0,140.0,0.2713864306784661,nondur
Nondurable goods manufacturing,2004-10-01,360.0,98.0,132.0,0.2722222222222222,nondur
Nondurable goods manufacturing,2004-11-01,348.0,87.0,157.0,0.25,nondur
Nondurable goods manufacturing,2004-12-01,344.0,88.0,136.0,0.2558139534883721,nondur
Nondurable goods manufacturing,2005-01-01,341.0,94.0,126.0,0.2756598240469208,nondur
Nondurable goods manufacturing,2005-02-01,357.0,92.0,124.0,0.25770308123249297,nondur
Nondurable goods manufacturing,2005-03-01,372.0,109.0,150.0,0.29301075268817206,nondur
Nondurable goods manufacturing,2005-04-01,343.0,82.0,135.0,0.239067055393586,nondur
Nondurable goods manufacturing,2005-05-01,322.0,80.0,122.0,0.2484472049689441,nondur
Nondurable goods manufacturing,2005-06-01,288.0,87.0,135.0,0.3020833333333333,nondur
Nondurable goods manufacturing,2005-07-01,303.0,98.0,142.0,0.3234323432343234,nondur
Nondurable goods manufacturing,2005-08-01,309.0,90.0,150.0,0.2912621359223301,nondur
Nondurable goods manufacturing,2005-09-01,337.0,102.0,156.0,0.3026706231454006,nondur
Nondurable goods manufacturing,2005-10-01,319.0,72.0,143.0,0.22570532915360503,nondur
Nondurable goods manufacturing,2005-11-01,330.0,127.0,153.0,0.38484848484848483,nondur
Nondurable goods manufacturing,2005-12-01,296.0,102.0,141.0,0.34459459459459457,nondur
Nondurable goods manufacturing,2006-01-01,328.0,89.0,157.0,0.27134146341463417,nondur
Nondurable goods manufacturing,2006-02-01,344.0,110.0,161.0,0.31976744186046513,nondur
Nondurable goods manufacturing,2006-03-01,292.0,114.0,168.0,0.3904109589041096,nondur
Nondurable goods manufacturing,2006-04-01,331.0,127.0,136.0,0.38368580060422963,nondur
Nondurable goods manufacturing,2006-05-01,308.0,106.0,153.0,0.34415584415584416,nondur
Nondurable goods manufacturing,2006-06-01,254.0,123.0,155.0,0.484251968503937,nondur
Nondurable goods manufacturing,2006-07-01,292.0,93.0,155.0,0.3184931506849315,nondur
Nondurable goods manufacturing,2006-08-01,255.0,134.0,155.0,0.5254901960784314,nondur
Nondurable goods manufacturing,2006-09-01,270.0,121.0,143.0,0.44814814814814813,nondur
Nondurable goods manufacturing,2006-10-01,255.0,128.0,145.0,0.5019607843137255,nondur
Nondurable goods manufacturing,2006-11-01,276.0,112.0,149.0,0.4057971014492754,nondur
Nondurable goods manufacturing,2006-12-01,265.0,114.0,158.0,0.43018867924528303,nondur
Nondurable goods manufacturing,2007-01-01,232.0,124.0,170.0,0.5344827586206896,nondur
Nondurable goods manufacturing,2007-02-01,283.0,122.0,159.0,0.43109540636042404,nondur
Nondurable goods manufacturing,2007-03-01,286.0,140.0,156.0,0.48951048951048953,nondur
Nondurable goods manufacturing,2007-04-01,282.0,132.0,146.0,0.46808510638297873,nondur
Nondurable goods manufacturing,2007-05-01,208.0,146.0,161.0,0.7019230769230769,nondur
Nondurable goods manufacturing,2007-06-01,247.0,131.0,156.0,0.5303643724696356,nondur
Nondurable goods manufacturing,2007-07-01,247.0,127.0,155.0,0.5141700404858299,nondur
Nondurable goods manufacturing,2007-08-01,255.0,112.0,152.0,0.4392156862745098,nondur
Nondurable goods manufacturing,2007-09-01,266.0,131.0,153.0,0.4924812030075188,nondur
Nondurable goods manufacturing,2007-10-01,298.0,116.0,164.0,0.38926174496644295,nondur
Nondurable goods manufacturing,2007-11-01,322.0,130.0,157.0,0.40372670807453415,nondur
Nondurable goods manufacturing,2007-12-01,313.0,140.0,167.0,0.4472843450479233,nondur
Nondurable goods manufacturing,2008-01-01,383.0,118.0,140.0,0.30809399477806787,nondur
Nondurable goods manufacturing,2008-02-01,339.0,124.0,142.0,0.36578171091445427,nondur
Nondurable goods manufacturing,2008-03-01,324.0,110.0,139.0,0.3395061728395062,nondur
Nondurable goods manufacturing,2008-04-01,291.0,110.0,147.0,0.37800687285223367,nondur
Nondurable goods manufacturing,2008-05-01,314.0,114.0,140.0,0.3630573248407643,nondur
Nondurable goods manufacturing,2008-06-01,318.0,92.0,139.0,0.2893081761006289,nondur
Nondurable goods manufacturing,2008-07-01,301.0,100.0,103.0,0.33222591362126247,nondur
Nondurable goods manufacturing,2008-08-01,329.0,105.0,111.0,0.3191489361702128,nondur
Nondurable goods manufacturing,2008-09-01,296.0,90.0,130.0,0.30405405405405406,nondur
Nondurable goods manufacturing,2008-10-01,390.0,103.0,122.0,0.2641025641025641,nondur
Nondurable goods manufacturing,2008-11-01,415.0,83.0,110.0,0.2,nondur
Nondurable goods manufacturing,2008-12-01,477.0,72.0,102.0,0.1509433962264151,nondur
Nondurable goods manufacturing,2009-01-01,554.0,62.0,113.0,0.11191335740072202,nondur
Nondurable goods manufacturing,2009-02-01,603.0,63.0,112.0,0.1044776119402985,nondur
Nondurable goods manufacturing,2009-03-01,605.0,57.0,99.0,0.09421487603305785,nondur
Nondurable goods manufacturing,2009-04-01,690.0,47.0,92.0,0.06811594202898551,nondur
Nondurable goods manufacturing,2009-05-01,690.0,44.0,111.0,0.06376811594202898,nondur
Nondurable goods manufacturing,2009-06-01,632.0,54.0,105.0,0.08544303797468354,nondur
Nondurable goods manufacturing,2009-07-01,609.0,48.0,117.0,0.07881773399014778,nondur
Nondurable goods manufacturing,2009-08-01,569.0,59.0,116.0,0.10369068541300527,nondur
Nondurable goods manufacturing,2009-09-01,596.0,58.0,134.0,0.09731543624161074,nondur
Nondurable goods manufacturing,2009-10-01,618.0,61.0,117.0,0.09870550161812297,nondur
Nondurable goods manufacturing,2009-11-01,663.0,73.0,111.0,0.11010558069381599,nondur
Nondurable goods manufacturing,2009-12-01,502.0,87.0,108.0,0.17330677290836655,nondur
Nondurable goods manufacturing,2010-01-01,600.0,67.0,92.0,0.11166666666666666,nondur
Nondurable goods manufacturing,2010-02-01,538.0,62.0,116.0,0.11524163568773234,nondur
Nondurable goods manufacturing,2010-03-01,608.0,62.0,118.0,0.10197368421052631,nondur
Nondurable goods manufacturing,2010-04-01,588.0,68.0,117.0,0.11564625850340136,nondur
Nondurable goods manufacturing,2010-05-01,556.0,63.0,109.0,0.11330935251798561,nondur
Nondurable goods manufacturing,2010-06-01,517.0,73.0,116.0,0.14119922630560927,nondur
Nondurable goods manufacturing,2010-07-01,528.0,76.0,110.0,0.14393939393939395,nondur
Nondurable goods manufacturing,2010-08-01,479.0,55.0,116.0,0.11482254697286012,nondur
Nondurable goods manufacturing,2010-09-01,534.0,56.0,116.0,0.10486891385767791,nondur
Nondurable goods manufacturing,2010-10-01,537.0,56.0,116.0,0.1042830540037244,nondur
Nondurable goods manufacturing,2010-11-01,535.0,65.0,126.0,0.12149532710280374,nondur
Nondurable goods manufacturing,2010-12-01,551.0,62.0,119.0,0.11252268602540835,nondur
Nondurable goods manufacturing,2011-01-01,564.0,77.0,109.0,0.13652482269503546,nondur
Nondurable goods manufacturing,2011-02-01,503.0,74.0,107.0,0.147117296222664,nondur
Nondurable goods manufacturing,2011-03-01,518.0,72.0,117.0,0.138996138996139,nondur
Nondurable goods manufacturing,2011-04-01,493.0,83.0,118.0,0.16835699797160245,nondur
Nondurable goods manufacturing,2011-05-01,533.0,74.0,113.0,0.13883677298311445,nondur
Nondurable goods manufacturing,2011-06-01,453.0,61.0,106.0,0.1346578366445916,nondur
Nondurable goods manufacturing,2011-07-01,484.0,71.0,114.0,0.14669421487603307,nondur
Nondurable goods manufacturing,2011-08-01,489.0,67.0,115.0,0.13701431492842536,nondur
Nondurable goods manufacturing,2011-09-01,484.0,79.0,102.0,0.16322314049586778,nondur
Nondurable goods manufacturing,2011-10-01,441.0,73.0,100.0,0.1655328798185941,nondur
Nondurable goods manufacturing,2011-11-01,427.0,70.0,88.0,0.16393442622950818,nondur
Nondurable goods manufacturing,2011-12-01,434.0,83.0,112.0,0.1912442396313364,nondur
Nondurable goods manufacturing,2012-01-01,487.0,71.0,111.0,0.1457905544147844,nondur
Nondurable goods manufacturing,2012-02-01,506.0,78.0,112.0,0.1541501976284585,nondur
Nondurable goods manufacturing,2012-03-01,480.0,123.0,108.0,0.25625,nondur
Nondurable goods manufacturing,2012-04-01,427.0,98.0,107.0,0.22950819672131148,nondur
Nondurable goods manufacturing,2012-05-01,416.0,97.0,110.0,0.23317307692307693,nondur
Nondurable goods manufacturing,2012-06-01,402.0,112.0,109.0,0.27860696517412936,nondur
Nondurable goods manufacturing,2012-07-01,426.0,88.0,102.0,0.20657276995305165,nondur
Nondurable goods manufacturing,2012-08-01,437.0,112.0,96.0,0.2562929061784897,nondur
Nondurable goods manufacturing,2012-09-01,364.0,107.0,96.0,0.29395604395604397,nondur
Nondurable goods manufacturing,2012-10-01,430.0,106.0,93.0,0.24651162790697675,nondur
Nondurable goods manufacturing,2012-11-01,341.0,90.0,88.0,0.26392961876832843,nondur
Nondurable goods manufacturing,2012-12-01,439.0,85.0,83.0,0.19362186788154898,nondur
Nondurable goods manufacturing,2013-01-01,523.0,96.0,97.0,0.1835564053537285,nondur
Nondurable goods manufacturing,2013-02-01,415.0,104.0,97.0,0.25060240963855424,nondur
Nondurable goods manufacturing,2013-03-01,386.0,84.0,77.0,0.21761658031088082,nondur
Nondurable goods manufacturing,2013-04-01,379.0,87.0,91.0,0.22955145118733508,nondur
Nondurable goods manufacturing,2013-05-01,416.0,94.0,114.0,0.22596153846153846,nondur
Nondurable goods manufacturing,2013-06-01,420.0,78.0,94.0,0.18571428571428572,nondur
Nondurable goods manufacturing,2013-07-01,463.0,99.0,97.0,0.21382289416846653,nondur
Nondurable goods manufacturing,2013-08-01,427.0,91.0,109.0,0.21311475409836064,nondur
Nondurable goods manufacturing,2013-09-01,463.0,91.0,102.0,0.19654427645788336,nondur
Nondurable goods manufacturing,2013-10-01,348.0,116.0,89.0,0.3333333333333333,nondur
Nondurable goods manufacturing,2013-11-01,368.0,145.0,111.0,0.39402173913043476,nondur
Nondurable goods manufacturing,2013-12-01,283.0,114.0,106.0,0.4028268551236749,nondur
Nondurable goods manufacturing,2014-01-01,364.0,94.0,106.0,0.25824175824175827,nondur
Nondurable goods manufacturing,2014-02-01,389.0,123.0,99.0,0.3161953727506427,nondur
Nondurable goods manufacturing,2014-03-01,355.0,125.0,107.0,0.352112676056338,nondur
Nondurable goods manufacturing,2014-04-01,349.0,103.0,101.0,0.29512893982808025,nondur
Nondurable goods manufacturing,2014-05-01,310.0,119.0,97.0,0.38387096774193546,nondur
Nondurable goods manufacturing,2014-06-01,299.0,129.0,109.0,0.431438127090301,nondur
Nondurable goods manufacturing,2014-07-01,315.0,104.0,113.0,0.33015873015873015,nondur
Nondurable goods manufacturing,2014-08-01,281.0,136.0,103.0,0.48398576512455516,nondur
Nondurable goods manufacturing,2014-09-01,253.0,125.0,127.0,0.49407114624505927,nondur
Nondurable goods manufacturing,2014-10-01,235.0,105.0,114.0,0.44680851063829785,nondur
Nondurable goods manufacturing,2014-11-01,224.0,125.0,103.0,0.5580357142857143,nondur
Nondurable goods manufacturing,2014-12-01,228.0,116.0,116.0,0.5087719298245614,nondur
Nondurable goods manufacturing,2015-01-01,331.0,122.0,102.0,0.3685800604229607,nondur
Nondurable goods manufacturing,2015-02-01,357.0,115.0,106.0,0.32212885154061627,nondur
Nondurable goods manufacturing,2015-03-01,265.0,125.0,111.0,0.4716981132075472,nondur
Nondurable goods manufacturing,2015-04-01,228.0,123.0,111.0,0.5394736842105263,nondur
Nondurable goods manufacturing,2015-05-01,297.0,131.0,110.0,0.44107744107744107,nondur
Nondurable goods manufacturing,2015-06-01,246.0,115.0,113.0,0.46747967479674796,nondur
Nondurable goods manufacturing,2015-07-01,282.0,139.0,106.0,0.4929078014184397,nondur
Nondurable goods manufacturing,2015-08-01,213.0,122.0,106.0,0.5727699530516432,nondur
Nondurable goods manufacturing,2015-09-01,266.0,130.0,116.0,0.48872180451127817,nondur
Nondurable goods manufacturing,2015-10-01,225.0,133.0,129.0,0.5911111111111111,nondur
Nondurable goods manufacturing,2015-11-01,238.0,126.0,121.0,0.5294117647058824,nondur
Nondurable goods manufacturing,2015-12-01,253.0,148.0,112.0,0.5849802371541502,nondur
Nondurable goods manufacturing,2016-01-01,243.0,145.0,115.0,0.5967078189300411,nondur
Nondurable goods manufacturing,2016-02-01,275.0,155.0,116.0,0.5636363636363636,nondur
Nondurable goods manufacturing,2016-03-01,271.0,161.0,106.0,0.5940959409594095,nondur
Nondurable goods manufacturing,2016-04-01,299.0,192.0,117.0,0.6421404682274248,nondur
Nondurable goods manufacturing,2016-05-01,272.0,168.0,115.0,0.6176470588235294,nondur
Nondurable goods manufacturing,2016-06-01,195.0,166.0,125.0,0.8512820512820513,nondur
Nondurable goods manufacturing,2016-07-01,208.0,146.0,115.0,0.7019230769230769,nondur
Nondurable goods manufacturing,2016-08-01,237.0,142.0,121.0,0.5991561181434599,nondur
Nondurable goods manufacturing,2016-09-01,258.0,139.0,125.0,0.5387596899224806,nondur
Nondurable goods manufacturing,2016-10-01,260.0,115.0,123.0,0.4423076923076923,nondur
Nondurable goods manufacturing,2016-11-01,278.0,150.0,123.0,0.539568345323741,nondur
Nondurable goods manufacturing,2016-12-01,264.0,167.0,130.0,0.6325757575757576,nondur
Nondurable goods manufacturing,2017-01-01,202.0,159.0,137.0,0.7871287128712872,nondur
Nondurable goods manufacturing,2017-02-01,177.0,166.0,142.0,0.9378531073446328,nondur
Nondurable goods manufacturing,2017-03-01,194.0,168.0,148.0,0.865979381443299,nondur
Nondurable goods manufacturing,2017-04-01,230.0,172.0,152.0,0.7478260869565218,nondur
Nondurable goods manufacturing,2017-05-01,178.0,152.0,152.0,0.8539325842696629,nondur
Nondurable goods manufacturing,2017-06-01,193.0,175.0,140.0,0.9067357512953368,nondur
Nondurable goods manufacturing,2017-07-01,240.0,191.0,146.0,0.7958333333333333,nondur
Nondurable goods manufacturing,2017-08-01,225.0,178.0,151.0,0.7911111111111111,nondur
Nondurable goods manufacturing,2017-09-01,221.0,160.0,139.0,0.7239819004524887,nondur
Nondurable goods manufacturing,2017-10-01,187.0,168.0,152.0,0.8983957219251337,nondur
Nondurable goods manufacturing,2017-11-01,173.0,176.0,146.0,1.0173410404624277,nondur
Nondurable goods manufacturing,2017-12-01,217.0,159.0,147.0,0.7327188940092166,nondur
Nondurable goods manufacturing,2018-01-01,207.0,180.0,153.0,0.8695652173913043,nondur
Nondurable goods manufacturing,2018-02-01,216.0,166.0,158.0,0.7685185185185185,nondur
Nondurable goods manufacturing,2018-03-01,208.0,169.0,144.0,0.8125,nondur
Nondurable goods manufacturing,2018-04-01,212.0,162.0,151.0,0.7641509433962265,nondur
Nondurable goods manufacturing,2018-05-01,206.0,164.0,160.0,0.7961165048543689,nondur
Nondurable goods manufacturing,2018-06-01,223.0,171.0,164.0,0.7668161434977578,nondur
Nondurable goods manufacturing,2018-07-01,257.0,178.0,166.0,0.6926070038910506,nondur
Nondurable goods manufacturing,2018-08-01,244.0,207.0,166.0,0.8483606557377049,nondur
Nondurable goods manufacturing,2018-09-01,242.0,174.0,142.0,0.71900826446281,nondur
Nondurable goods manufacturing,2018-10-01,245.0,190.0,160.0,0.7755102040816326,nondur
Nondurable goods manufacturing,2018-11-01,192.0,202.0,161.0,1.0520833333333333,nondur
Nondurable goods manufacturing,2018-12-01,210.0,157.0,157.0,0.7476190476190476,nondur
Nondurable goods manufacturing,2019-01-01,199.0,151.0,166.0,0.7587939698492462,nondur
Nondurable goods manufacturing,2019-02-01,194.0,173.0,146.0,0.8917525773195877,nondur
Nondurable goods manufacturing,2019-03-01,221.0,146.0,157.0,0.6606334841628959,nondur
Nondurable goods manufacturing,2019-04-01,218.0,171.0,151.0,0.7844036697247706,nondur
Nondurable goods manufacturing,2019-05-01,154.0,182.0,151.0,1.1818181818181819,nondur
Nondurable goods manufacturing,2019-06-01,165.0,185.0,146.0,1.121212121212121,nondur
Nondurable goods manufacturing,2019-07-01,178.0,173.0,149.0,0.9719101123595506,nondur
Nondurable goods manufacturing,2019-08-01,229.0,154.0,147.0,0.6724890829694323,nondur
Nondurable goods manufacturing,2019-09-01,263.0,178.0,149.0,0.6768060836501901,nondur
Nondurable goods manufacturing,2019-10-01,198.0,149.0,131.0,0.7525252525252525,nondur
Nondurable goods manufacturing,2019-11-01,137.0,144.0,144.0,1.051094890510949,nondur
Nondurable goods manufacturing,2019-12-01,175.0,156.0,142.0,0.8914285714285715,nondur
Nondurable goods manufacturing,2020-01-01,214.0,159.0,140.0,0.7429906542056075,nondur
Nondurable goods manufacturing,2020-02-01,254.0,148.0,139.0,0.5826771653543307,nondur
Nondurable goods manufacturing,2020-03-01,300.0,141.0,140.0,0.47,nondur
Nondurable goods manufacturing,2020-04-01,576.0,143.0,151.0,0.2482638888888889,nondur
Nondurable goods manufacturing,2020-05-01,539.0,134.0,262.0,0.24860853432282004,nondur
Nondurable goods manufacturing,2020-06-01,511.0,168.0,220.0,0.3287671232876712,nondur
Nondurable goods manufacturing,2020-07-01,510.0,183.0,159.0,0.3588235294117647,nondur
Nondurable goods manufacturing,2020-08-01,393.0,221.0,171.0,0.5623409669211196,nondur
Nondurable goods manufacturing,2020-09-01,404.0,210.0,157.0,0.5198019801980198,nondur
Nondurable goods manufacturing,2020-10-01,351.0,233.0,162.0,0.6638176638176638,nondur
Nondurable goods manufacturing,2020-11-01,308.0,254.0,178.0,0.8246753246753247,nondur
